,case,record,condition,cond_id,length,ae_mean,ae_variance,ae_skewness,ae_spectral_entropy,se_mean,se_variance,se_skewness,se_spectral_entropy,hfd_mean,hfd_variance,hfd_skewness,hfd_spectral_entropy,dfa_mean,dfa_variance,dfa_skewness,dfa_spectral_entropy,psd_mean,psd_variance,psd_skewness,psd_spectral_entropy,hst_mean,hst_variance,hst_skewness,hst_spectral_entropy
54,nn-cases-healthy-control,nn.16265.filt.day,control,3,31676,0.9356316586537418,0.010370482316649044,-1.0769732513681216,5.781636125439183,1.2516092268059655,0.09609661403255593,-0.35244918328691355,5.801844164307246,1.6270959141294636,0.005800874553559597,0.025821978476956102,5.18253013230644,1.202918089189522,0.015132801298927799,0.0683939362016806,5.823580899989544,3.6251791830588616,0.9660706914090119,2.4993896810816825,6.0281638175673695,0.2948874876838937,0.005982992281362091,0.5413953224044654,5.575136107432292
55,nn-cases-healthy-control,nn.16272.filt.day,control,3,21715,0.84592602126928,0.04442983824589667,-0.49027901928624756,3.8612720229045223,1.0751141590369626,0.24038325702939195,0.27451143898730357,4.5941804973447296,1.660394284523322,0.011202299136389858,0.08122065516594942,5.099077868751984,1.146091216841566,0.07007320399970675,-0.4953368637395398,3.898355805409467,3.6521038576290477,4.3571125200071785,1.3181252059301647,4.662600234727835,0.32068961607207686,0.00860907313613419,0.13643437173985343,4.971670764677869
56,nn-cases-healthy-control,nn.16273.filt.day,control,3,27422,0.9810769851439917,0.027990044526269735,-1.0447629774948326,5.790375748997023,1.4777406900595045,0.1683127314438279,0.06289903910553828,6.050432704889636,1.7713808225734216,0.011632767992123351,-0.3728484782966143,5.239634945257098,1.112453955766084,0.02957557740530676,0.21566183512150497,5.355774254182682,3.3372969774846553,2.367926982490291,1.726115142202469,5.6748698740090076,0.3234332417277354,0.004632905850767655,0.864896029421828,5.8680847934845355
57,nn-cases-healthy-control,nn.16420.filt.day,control,3,31327,0.9171424450284641,0.016972962600759468,-0.15819457084923352,6.09256481567455,1.4410824087133132,0.2555431388990939,0.20098399514285503,5.164311735568241,1.7249115702311677,0.01856313176747244,0.5387148177369941,4.577106741136711,1.1507162943884333,0.04440917095778207,-1.1016616038552811,5.000353259760393,3.4590596864316017,1.7902737039167311,0.6416100082735908,5.104162987162219,0.32146961543622954,0.006423224867691724,0.6028609609017872,5.156354277826411
58,nn-cases-healthy-control,nn.16483.filt.day,control,3,32440,0.8682903882977752,0.017526232757980917,-0.0950360182287406,5.905629489780603,1.4236447433831232,0.24407541656605372,-0.10466281673870687,5.8658594606243,1.5881061306339546,0.020689970675280892,0.8595305895042247,4.171207560662015,1.341584274773076,0.0325205335331856,-1.1767452612093126,4.815298168900226,3.6594200108710444,2.06008579002406,0.8390412298899024,5.08092198850705,0.3243861303646599,0.005542142415074631,0.19754108765770612,6.02873843793317
59,nn-cases-healthy-control,nn.16539.filt.day,control,3,30638,0.892899664533028,0.025452072669812476,-1.2296000385810562,6.004056844957404,1.1194045639261323,0.17343320411251623,-0.024106102753362335,6.059083671307593,1.7239520681074332,0.015393221281174934,0.13755566301281175,4.840886079108457,1.0580438941257106,0.04020762472281147,-0.04821946437213226,4.989458601146495,3.215891010267272,1.6662626452446583,2.2289129919096764,5.729573710176782,0.28832141981218207,0.00911546316795818,0.7766408922293807,5.778413350190975
60,nn-cases-healthy-control,nn.16773.filt.day,control,3,26657,0.9574902526752076,0.0042926635474892574,-0.28852988594586737,5.571750868185058,1.3039001182442584,0.06214724707080288,0.2966397147052649,5.756131871860688,1.6252160688333015,0.007357871683844908,0.409713454158174,5.461045843777959,1.182163024277465,0.011949552210556037,-0.051786130123987376,5.780820600712448,3.5773768144915956,0.32228098443319336,1.0963172949668458,5.921564962624667,0.2736594269519618,0.002406980656243076,0.06884736230104625,6.108840728449653
61,nn-cases-healthy-control,nn.16786.filt.day,control,3,28992,0.9384477516982745,0.026128075720753118,-0.7156586994389342,5.97855505692132,1.58913835437312,0.22163111757086934,0.3397955074102261,5.805407356004355,1.7901021670807782,0.010460508874884937,0.22970531433333616,4.825186580074431,1.0129634680600463,0.023400337303547104,-0.5230825841521437,4.975912776456011,3.0448866600477293,1.1330129669096747,1.6519032886461156,5.708823335995936,0.2828195649668534,0.004085735775299765,0.49398312562922936,5.780435421527033
62,nn-cases-healthy-control,nn.16795.filt.day,control,3,31093,0.9527730237850275,0.028606510088254204,-0.7720992449302894,5.708520662627067,1.5747675613191976,0.20652570932125933,-0.022203244613870878,5.693517388736952,1.7993795846793168,0.012088078959592977,0.06358157439726413,4.980289909440812,1.0425323411176952,0.03580596122262805,-0.7448342058736138,5.236138842360905,2.7232756694930726,1.5406816505978156,2.1606283769509953,5.066690864264514,0.3046965540423826,0.0054968650950981525,1.0367651679963297,5.9273077338021976
63,nn-cases-healthy-control,nn.17052.filt.day,control,3,26297,0.9471809683033537,0.020996116899734223,-0.9859231589450108,5.837191386723113,1.2920697226401001,0.19179958134102526,-0.06599549785408926,5.775042281405218,1.7276673718484934,0.006559173268260863,0.20815867154068984,5.413990731162696,1.1881488697461713,0.020785541737120383,-0.31640351542971723,5.239538129138415,3.521529570620298,2.0411618855101663,1.723781403188233,5.709011843239262,0.3328582383027082,0.007827424066647245,0.28415581793217276,5.491807103626252
64,nn-cases-healthy-control,nn.17453.filt.day,control,3,31356,0.9730347414051431,0.01332396727519953,-0.6653563395075434,6.209744792830761,1.4742789439896384,0.149115612273361,0.8060875669448361,6.131740328139337,1.678625603920658,0.006706141336521883,0.010467213528879235,5.747220227531143,1.2157231386109033,0.015037478054146946,-0.10395469831157969,6.106872505571111,3.3455071406149717,0.515177410336395,0.9264703904790109,5.8240814919727795,0.3085083957309065,0.0027655873431407596,0.6593302469497665,5.90824646234706
65,nn-cases-healthy-control,nn.18177.filt.day,control,3,33257,0.9255022929254059,0.011423021066371346,-0.17447933356188391,5.33167070583967,1.3350269116178262,0.1444152351434373,0.21014109461820613,6.139886148963629,1.6870167946678487,0.005712905040850881,0.36019305288382353,5.773929181435601,1.1529147215472333,0.014696531953941026,-0.1372948107332797,5.955136359839469,2.814633960844457,0.3948706003390695,0.7942131141958968,6.053160722100278,0.32190906934012,0.005144947922591195,0.42792736790283165,5.739330162227134
66,nn-cases-healthy-control,nn.18184.filt.day,control,3,29116,0.8955823514077869,0.01790117126577624,-0.6187064941537489,5.636459611272827,1.2724534761759683,0.2236079874049856,0.5254305233661296,5.83896511435229,1.618648140192046,0.014612876190373868,1.0914555799798509,4.769931263426196,1.2631204368748368,0.03784648095932151,-1.3977020806925804,4.877175823324706,4.154885757079673,1.9547357919807213,1.180779136434555,5.864922551301653,0.3317636236044876,0.006503230583535442,0.22659670244329164,5.924160088234653
67,nn-cases-healthy-control,nn.19088.filt.day,control,3,33280,0.9202352683971904,0.01135982750795416,-0.1624154877143017,6.077886895723735,1.2807458266399394,0.155167958167175,0.7366187337509494,6.180993477564391,1.617390165444899,0.005974818893437081,0.2285019691758075,5.452749301049758,1.235009387830568,0.014201555860603442,-0.16423075798653008,5.8662440984037545,3.742846453342667,0.49320408656023595,1.0771114752590782,5.99059798912158,0.292185978382316,0.003815584510888593,0.18753973171959082,5.968027757552444
68,nn-cases-healthy-control,nn.19090.filt.day,control,3,28064,0.9708201020704937,0.017263661721239776,-0.6863681045455601,6.156190432187968,1.4293155983675645,0.16471968295403056,1.0283279373861676,5.852676211642894,1.6520336632085348,0.00857942020478408,0.11592123460831898,5.08508012832438,1.2452888153177357,0.01727718699658509,0.3005434112746801,5.3637822510278825,3.733799482347373,0.9984268599359031,1.0383780385829573,5.766164099435376,0.31987028160852404,0.0031430922667777185,0.16685395689670776,5.9070740607801415
69,nn-cases-healthy-control,nn.19093.filt.day,control,3,23970,0.9446851872517572,0.007438221538510391,-0.6052586542396863,5.046039600347381,1.2218471964810584,0.07683960778627258,0.11867532019079528,5.15424750416588,1.5539920197070198,0.012395181481076054,0.8470352029936585,4.0089077136601015,1.3372796843488628,0.01497570648589713,-0.8036027799329216,4.805653791559333,4.4879690165136354,1.3082559818046358,0.6226100764607381,5.011853618920769,0.2874637891368542,0.002675811283332871,0.668036842308421,5.697773502329821
70,nn-cases-healthy-control,nn.19140.filt.day,control,3,31901,0.8990974213290704,0.013111790816177648,-0.873365503300758,6.1738025404498735,1.2959938879800388,0.18345086836751573,0.08362990322851639,5.942974637447762,1.683903105485106,0.005456048721001846,0.354314268987201,5.950164494232434,1.1616225405781546,0.01596017270371707,-0.21790552993586199,6.123009393298287,3.8109479378326445,1.1766657632540858,1.5059749247704195,5.886524491026043,0.3154811224687507,0.0065798680354246285,0.5292228251884794,5.963353038756701
